X1,CaseID,Response_Legal,OpenEnd_Legal,Coded_Legal,Response_Medical,OpenEnd_Medical,Coded_Medical_AB,Coded_Medical,weight1,weight2,tm_start,tm_finish,duration,XSPANISH,XHISPAN,XGenes,DOV_ACSLANG,Q2,DOV_ORDER_Q9_Q10,DOV_ORDER_Q9,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q27,DOV_ORDER_Q29_Q30,Q29,Q30,Q42,Q43,Q44,Q44a,Q44a1,Q45,Q46,Q47,Q48B,Q48b1,DOV_ORDER_Q49,Q49_A,Q49_B,Q49_G,Q49_H,Q49_I,Q50_A,Q50_B,Q50_G,Q50_H,Q51_A,Q51_B,Q51_G,Q51_H,Q51_I,Q52_A,Q52_B,Q52_G,Q52_H,Q52_I,Q53,Q54,DOV_ORDER_Q1_New,Q1_New_1,Q1_New_2,Q1_New_3,Q1_New_4,Q1_New_5,Q1_New_6,Q1_New_7,Q1_New_8,DOV_ORDER_Q2_New,Q2_New_1,Q2_New_2,Q2_New_3,Q2_New_4,Q2_New_5,Q2_New_6,Q3_New,Q3A_New,Q4_New,Q5_New,Q5B_New_1,Q5B_New_2,Q5B_New_3,Q5B_New_Refused,DOV_ORDER_Q6_New,Q6_New_1,Q6_New_2,Q6_New_3,Q6_New_4,Q6_New_5,Q6_New_6,DOV_ORDER_Q7_New,Q7_New_1,Q7_New_2,Q7_New_3,Q7_New_4,Q7_New_5,Q7_New_6,Q8_New,PPAGE,ppagecat,ppagect4,PPEDUC,PPEDUCAT,PPETHM,PPGENDER,PPHHHEAD,PPHHSIZE,PPHOUSE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,ppreg9,PPRENT,PPSTATEN,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PPWORK,race1,race2,race3,race4,race5,race6,race7,race8,race9,race10,race11,race12,race13,race14,race15,partyid7,ppp10012,pph10001,pph1acid,pph1adhd,pph1brea,pph1canc,pph1pain,pph1diab,pph1eyed,pph1gastr,pph1hatk,pph1hepc,pph1hype,pph1chol,pph1aids,pph1kidn,pph1meno,pph1ms,pph1liver,pph1osar,pph1oste,pph1psor,pph1pah,pph1arth,pph1alle,pph1sexd,pph1inso,pph1stro,pph1ufib,pph1none,pppa1690
1715,1870,4,I am not the defendant so my DNA shouldn't be part of any case.,mistrust,4,My genes are mine and no one else's.,Coded_Medical_A,value,1.6108,0.9893,10/13/17,10/13/17,14,1,1,2,5,4,NA,NA,1,1,1,2,1,3,2,2,1,1,1,2,1,3,3,2,1,"Q29,Q30",1,1,2,4,2,4,NA,2,2,2,4,NA,NA,3,3,3,3,1,4,3,3,4,4,3,3,3,2,4,3,3,-1,2,4,4,NA,3,3,3,3,3,3,3,3,NA,2,1,1,1,1,2,3,NA,2,1,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,2,1,1,1,1,2,3,52,4,3,10,3,1,1,1,1,3,14,3,1,4,9,2,92,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1716,1871,2,NA,"NA",1,NA,Coded_Medical_A,"NA",1.902,1.1681,10/13/17,10/13/17,11,1,1,2,5,4,"Q10,Q9",NA,1,1,1,2,1,2,2,2,1,1,1,2,2,2,3,3,1,NA,1,1,4,2,2,1,NA,4,2,1,2,NA,NA,2,1,2,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,3,4,NA,1,2,2,3,5,4,4,4,NA,3,3,3,3,1,3,2,NA,1,2,1,0,0,0,NA,2,3,4,2,2,2,NA,3,3,3,3,1,3,2,54,4,3,12,4,1,1,1,2,1,20,1,1,3,5,1,59,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1717,1872,2,NA,"NA",2,Yo ayudarÌ_a si es en beneficio para el ser humano.  Si encuentran algo que pueda ayudar a alguien mas porque no.,Coded_Medical_A,value,0.6772,0.8266,10/13/17,10/13/17,18,2,2,2,2,3,NA,NA,3,1,1,1,2,3,3,3,3,1,1,1,2,3,3,3,1,"Q29,Q30",2,1,3,2,1,2,NA,2,1,1,2,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,3,3,1,1,1,NA,2,3,2,3,3,4,3,2,NA,3,2,2,3,3,3,3,NA,1,2,1,0,0,0,NA,2,3,4,4,2,4,NA,3,2,2,3,3,3,1,26,2,1,12,4,4,1,1,6,1,9,5,1,4,9,1,93,0,0,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1
1718,1873,4,No se que tiene que ver mi adn con lo judicial.,mistrust,2,La vedad nunca habia puesto atencion a este tema.,Coded_Medical_A,value,0.5557,0.6784,10/13/17,10/13/17,77,2,2,2,2,5,"Q10,Q9",NA,3,1,1,2,1,2,2,2,3,1,1,2,1,2,2,2,1,NA,-1,1,4,2,2,2,NA,4,4,3,4,NA,NA,1,-1,2,3,2,1,2,2,1,2,4,4,4,4,2,2,3,2,1,2,1,NA,1,1,1,1,3,3,3,1,NA,-1,1,-1,1,-1,4,3,NA,1,2,1,1,1,0,NA,1,1,3,2,1,2,NA,3,1,1,1,1,3,2,57,5,3,9,2,4,2,1,3,4,6,4,1,4,9,1,93,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,-2
1719,1874,3,NA,"NA",3,Inaccurate result as i do not know about it.,Coded_Medical_A,need more information,0.1565,0.5024,10/13/17,10/13/17,11,1,1,1,5,5,"Q10,Q9",NA,2,2,1,3,2,3,3,3,2,2,1,2,2,2,2,3,1,NA,4,4,4,-1,-1,3,NA,1,2,2,3,NA,NA,3,2,2,1,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,1,NA,3,3,3,3,3,3,3,3,NA,3,3,2,3,2,3,4,NA,1,2,1,1,1,0,NA,3,3,3,3,3,3,NA,3,2,3,2,2,3,2,26,2,1,12,4,3,2,0,4,3,7,5,1,2,4,3,41,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
1720,1875,2,Could help exonerate an innocent person.,exoneration/innocence,3,"I'd want to know what safeguards where in place to protect my genetic information and identity, and how profit from my genetic information would be shared.",Coded_Medical_A,need more information,1.6276,0.9996,10/13/17,10/13/17,37,1,1,2,5,4,"Q10,Q9",NA,1,1,1,2,2,1,2,3,1,1,1,2,2,1,2,3,1,NA,1,1,3,1,2,3,NA,4,2,1,2,NA,NA,1,1,2,2,2,2,1,2,3,4,2,3,3,3,4,3,4,4,2,1,1,NA,1,1,1,5,5,4,3,4,NA,3,1,1,1,2,3,5,NA,1,2,1,1,0,0,NA,1,5,4,3,1,3,NA,3,1,1,1,1,2,1,40,3,2,13,4,1,2,1,1,3,13,5,1,4,9,2,91,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1721,1876,3,Para mi personal me da miedo todo lo que tiene que ver con las investigaciones.,mistrust,1,por que no me afecta en nada,Coded_Medical_A,interest,1.2182,1.487,10/13/17,10/13/17,117,2,2,2,3,1,NA,NA,3,-1,-1,2,1,-1,2,3,3,2,1,2,1,3,2,3,1,"Q29,Q30",4,4,2,2,2,1,NA,4,3,2,3,NA,NA,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,NA,1,3,1,3,1,2,3,1,NA,4,1,2,1,2,4,3,NA,1,1,NA,NA,NA,NA,NA,1,2,4,1,1,1,NA,4,1,2,1,1,3,1,48,4,3,9,2,4,2,1,5,1,16,1,1,4,9,1,93,0,0,3,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,-2
1722,1877,4,I have no connection to a crime,mistrust,2,If it helps research,Coded_Medical_A,value,0.1659,0.2026,10/13/17,10/13/17,20,1,8,1,1,4,NA,NA,1,1,1,2,2,1,2,3,1,1,1,2,2,2,2,3,1,"Q29,Q30",4,1,4,2,2,2,NA,1,1,1,4,NA,NA,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,NA,3,3,3,2,3,3,2,1,NA,2,2,2,2,2,2,5,NA,2,2,1,0,0,0,NA,2,2,4,3,4,4,NA,2,2,2,2,2,2,3,74,6,4,13,4,4,2,1,1,3,16,1,1,4,9,2,93,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,0,1
1723,1878,2,NA,"NA",-1,NA,Coded_Medical_A,"NA",1.7425,1.0702,10/13/17,10/13/17,12,1,1,2,5,4,NA,NA,1,2,1,2,2,2,1,3,1,1,1,1,2,2,1,3,1,NA,4,2,-1,-1,-1,-1,NA,1,2,-1,2,NA,NA,-1,-1,2,-1,-1,1,-1,1,-1,3,-1,1,-1,-1,3,-1,-1,-1,-1,2,-1,NA,3,3,3,3,3,3,3,3,NA,3,1,3,3,1,4,-1,NA,-1,-1,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,3,1,2,3,1,4,-1,51,4,3,9,2,1,2,0,5,3,11,6,1,3,5,3,59,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1724,1879,1,pienso que tambien puede servir si uno es victima .Y es bueno que tengan el ADN de los delincuentes se ve que asi han resuelto muchos delitos.,trust,2,porque puede servir para descubrir algo y servir en el future y no veo que me pueda afectar,Coded_Medical_A,value,1.245,1.5197,10/13/17,10/13/17,31,2,8,2,3,4,"Q10,Q9",NA,2,2,1,2,2,3,3,2,2,2,1,2,2,3,3,2,3,"Q29,Q30",1,1,2,2,2,2,NA,1,1,1,1,NA,NA,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,NA,1,3,2,3,3,3,3,3,NA,3,2,2,3,3,3,3,NA,2,2,1,1,0,0,NA,3,3,3,3,1,3,NA,3,2,3,2,2,3,1,44,3,2,5,1,4,2,0,2,3,10,6,1,4,9,2,93,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
1725,1880,2,"I am not sure how I would be of help, but I would do it if I could",trust,2,I would like to enhance medical technology,Coded_Medical_A,value,4.8327,2.968,10/13/17,10/13/17,13,1,1,2,5,3,"Q10,Q9",NA,1,1,1,2,2,3,2,3,1,1,1,2,2,3,2,3,1,NA,3,1,2,2,2,2,NA,2,1,2,2,NA,NA,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,NA,3,2,2,2,2,3,4,2,NA,2,1,1,3,2,2,2,NA,1,2,1,1,0,0,NA,2,3,4,3,2,2,NA,2,1,1,3,2,3,1,28,2,1,10,3,1,2,1,7,1,18,1,1,2,3,1,33,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1726,1881,3,"Law enforcement has a history of heavy handed use of any and all evidence to solve crimes. In a perfect world, there would be self regulation and limited pressure to solve crimes. But, historically, law enforcement can set people up, innocent or not, just to get the conviction. 
DNA ownership by law enforcement lacks the checks and balances other disciplines have and I fear they could use it for their own ends.",mistrust,1,"It doesn't make any difference if I do or don't. The cross section of population tested could be done underhandedly, as it has in the past; or, I could give to participate so as to mitigate the greed of those with less than stellar mores.",Coded_Medical_A,sampling,1.7051,1.0472,10/13/17,10/13/17,58,1,1,2,5,4,"Q10,Q9",NA,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,"Q29,Q30",1,1,3,2,1,1,NA,1,3,1,3,NA,NA,3,1,2,1,3,3,2,3,3,4,3,3,3,2,4,4,3,4,4,2,3,NA,2,4,3,3,5,2,5,4,NA,2,1,1,1,1,2,2,NA,1,1,NA,NA,NA,NA,NA,1,5,5,5,4,4,NA,2,1,2,1,1,1,3,59,5,3,11,3,1,1,1,3,2,13,2,1,4,8,2,84,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
1727,1882,4,"Again, I‰Ûªm not willing.",indeterminate unwilling,4,I don‰Ûªt know enough so I would prefer not to.,Coded_Medical_A,need more information,0.5081,0.6203,10/13/17,10/13/17,25,1,8,2,2,4,NA,NA,2,1,1,2,1,3,2,3,1,1,1,2,1,3,3,3,1,NA,4,4,4,3,3,4,NA,1,1,1,4,NA,NA,2,1,2,1,2,3,2,2,1,3,2,2,1,1,3,2,2,2,1,2,2,NA,3,5,5,3,1,2,3,1,NA,2,1,2,1,2,1,3,NA,3,1,NA,NA,NA,NA,NA,3,1,3,3,3,3,NA,1,1,1,1,1,1,3,49,4,3,11,3,4,1,0,3,1,14,3,0,3,7,1,74,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2
1728,1883,2,NA,"NA",2,It doesn't impact my life and the information might be helpful to someone else.,Coded_Medical_A,value,3.5915,2.2057,10/13/17,10/13/17,10,1,1,1,5,4,"Q10,Q9",NA,1,1,1,1,2,2,2,3,2,1,2,2,2,2,2,3,3,NA,4,4,4,3,3,2,NA,4,3,3,2,NA,NA,1,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,NA,2,3,2,3,4,3,4,3,NA,4,2,2,3,3,3,3,NA,2,2,1,0,0,0,NA,4,4,3,4,2,4,NA,4,2,3,3,2,3,2,28,2,1,13,4,1,2,1,2,1,18,1,1,3,5,1,59,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2
1729,1884,4,NA,"NA",4,NA,Coded_Medical_A,"NA",1.0126,0.6219,10/13/17,10/13/17,11,1,1,2,5,5,"Q10,Q9",NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"Q29,Q30",4,4,4,3,3,4,NA,3,3,2,4,NA,NA,2,2,2,2,2,2,3,3,3,4,3,3,3,3,4,3,3,3,3,2,2,NA,3,3,3,3,3,3,3,3,NA,2,1,2,1,2,3,3,NA,2,2,1,0,0,0,NA,3,3,3,3,3,3,NA,1,1,1,1,2,2,2,67,6,4,10,3,1,1,1,4,1,13,1,1,2,3,1,33,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2
1730,1886,2,NA,"NA",2,NA,Coded_Medical_A,"NA",0.8103,0.4976,10/13/17,10/13/17,17,1,1,2,5,2,"Q10,Q9",NA,1,2,2,2,2,1,3,2,1,2,2,2,2,3,1,2,1,"Q29,Q30",1,1,3,2,2,2,NA,1,1,1,2,NA,NA,1,1,2,1,1,2,1,1,1,2,1,2,1,1,3,2,2,2,1,2,1,NA,1,1,1,5,5,4,5,4,NA,3,2,3,3,1,3,2,NA,1,1,NA,NA,NA,NA,NA,1,3,4,5,2,4,NA,3,1,2,2,1,2,1,72,6,4,12,4,1,1,0,2,1,17,1,1,2,4,1,47,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1731,1887,4,i could end up as scapegoat or wrongful conviction,mistrust,3,"i don't know if it will be used for research or just plain curiosity, or just to collect as part of quota.",Coded_Medical_A,mistrust,0.1375,0.4414,10/13/17,10/13/17,36,1,1,2,5,4,NA,NA,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,-1,2,-1,1,NA,4,4,3,1,2,3,NA,1,1,2,4,NA,NA,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,NA,1,4,2,2,2,2,4,1,NA,3,-1,-1,-1,-1,4,2,NA,1,1,NA,NA,NA,NA,NA,1,2,2,2,4,5,NA,3,1,2,3,3,4,2,70,6,4,12,4,3,2,1,4,3,17,2,1,1,2,2,21,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,0,2
1732,1888,4,NA,"NA",4,It will allow the government free access to a person's DNA totry to solve crimes without actually investigating it. Which then violates our constitutional rights,Coded_Medical_A,value,2.1675,1.3312,10/13/17,10/13/17,17,1,1,2,5,5,"Q10,Q9",NA,1,1,1,2,2,2,2,3,2,2,1,3,2,2,2,3,1,NA,4,4,4,3,3,4,NA,1,2,2,4,NA,NA,2,2,2,2,2,4,2,3,3,4,4,4,4,4,4,4,4,4,4,2,2,NA,1,3,3,3,4,2,3,1,NA,1,4,4,1,2,3,3,NA,2,2,1,0,0,0,NA,1,3,3,3,1,3,NA,1,1,1,1,2,3,2,40,3,2,10,3,1,1,1,5,3,3,1,1,1,2,2,21,0,2,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1732,1888,4,NA,"NA",4,It will allow the government free access to a person's DNA totry to solve crimes without actually investigating it. Which then violates our constitutional rights,Coded_Medical_B,mistrust,2.1675,1.3312,10/13/17,10/13/17,17,1,1,2,5,5,"Q10,Q9",NA,1,1,1,2,2,2,2,3,2,2,1,3,2,2,2,3,1,NA,4,4,4,3,3,4,NA,1,2,2,4,NA,NA,2,2,2,2,2,4,2,3,3,4,4,4,4,4,4,4,4,4,4,2,2,NA,1,3,3,3,4,2,3,1,NA,1,4,4,1,2,3,3,NA,2,2,1,0,0,0,NA,1,3,3,3,1,3,NA,1,1,1,1,2,3,2,40,3,2,10,3,1,1,1,5,3,3,1,1,1,2,2,21,0,2,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1733,1889,1,Help find the answers,truth,1,Help build a larger data base,Coded_Medical_A,sampling,1.1243,0.6905,10/13/17,10/13/17,236,1,1,2,5,4,NA,NA,1,2,1,2,2,2,3,3,1,1,1,1,2,3,3,3,1,NA,4,1,4,2,3,1,NA,4,1,2,1,NA,NA,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,3,3,NA,2,2,2,3,3,5,4,4,NA,3,1,3,2,3,3,3,NA,1,2,1,0,0,0,NA,3,3,4,2,1,2,NA,4,1,2,2,1,3,1,68,6,4,10,3,1,1,1,2,1,16,1,0,3,7,1,73,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1734,1890,4,NA,"NA",4,Cause i dont want my dna out in tbe world,Coded_Medical_A,privacy,2.0166,1.2385,10/13/17,10/13/17,5,1,1,2,5,5,NA,NA,1,1,1,1,2,3,2,3,2,1,1,2,2,3,2,3,1,"Q29,Q30",4,4,4,3,3,4,NA,4,3,3,4,NA,NA,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,NA,3,3,3,3,3,3,3,3,NA,2,1,1,1,1,2,4,NA,2,3,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,2,1,1,1,1,2,2,40,3,2,9,2,1,2,1,5,4,7,1,0,3,7,1,71,0,0,1,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1735,1891,2,Not sure i guess b.c. i havent or wont do something that would be bad enough to warrent them to use it.,need more information,2,Might help other Generations,Coded_Medical_A,value,3.2983,2.0256,10/13/17,10/13/17,16,1,1,2,5,4,"Q10,Q9",NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"Q29,Q30",4,4,3,2,2,2,NA,2,2,2,2,NA,NA,2,2,2,2,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,2,2,NA,3,3,3,3,3,3,3,3,NA,2,2,2,2,2,2,3,NA,2,2,0,1,0,0,NA,3,3,3,3,3,3,NA,2,2,2,2,2,2,2,33,2,2,6,1,1,2,0,3,4,1,1,1,3,5,1,59,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1736,1893,4,Why give the government more information,mistrust,3,THE GOVERNMENT KNOWS TOO MUCH ALREADY.  wHY GIVE THEM MORE INFOMATION.  tHEY CAAN NOT BE TRUSTED TO DO ANYTHING RIGHT.,Coded_Medical_A,mistrust,1.2135,0.7452,10/13/17,10/13/17,18,1,1,2,5,4,"Q10,Q9",NA,2,2,1,2,2,3,2,2,2,2,1,2,2,3,2,2,1,"Q29,Q30",4,4,4,2,3,3,NA,2,4,1,4,NA,NA,1,2,2,2,1,1,2,1,1,4,4,4,4,3,1,2,2,2,2,2,2,NA,1,2,2,3,3,3,3,1,NA,4,2,2,2,2,3,3,NA,2,2,1,0,0,0,NA,2,3,3,2,2,3,NA,3,2,2,2,2,3,2,74,6,4,9,2,1,2,1,2,1,16,1,1,3,5,1,59,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1737,1895,3,NA,"NA",3,NA,Coded_Medical_A,"NA",0.7244,2.3248,10/13/17,10/13/17,7,1,1,2,5,4,NA,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,4,4,4,3,3,3,NA,3,3,3,3,NA,NA,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,NA,3,3,3,3,2,2,2,3,NA,1,1,1,2,1,3,4,NA,2,2,1,0,0,0,NA,2,3,3,3,2,3,NA,2,1,1,2,1,2,2,39,3,2,9,2,3,2,0,2,4,5,1,1,2,3,1,34,0,0,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,1,-2
1738,1896,1,to assist in the gathering of information,trust,1,to assist in the gathering of information,Coded_Medical_A,value,1.1688,0.7178,10/13/17,10/13/17,15,1,1,2,5,4,NA,NA,1,2,1,2,1,1,1,2,2,2,1,2,2,1,3,2,1,"Q29,Q30",4,2,4,2,3,1,NA,2,1,2,1,NA,NA,2,-1,1,1,1,2,1,1,1,3,3,2,3,2,2,2,2,2,1,2,2,NA,1,3,2,4,4,4,3,2,NA,3,2,2,2,2,3,3,NA,1,3,NA,NA,NA,NA,NA,3,3,4,2,2,2,NA,3,2,1,2,2,3,1,66,6,4,10,3,1,1,1,2,1,17,1,1,4,9,1,93,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1739,1897,3,NA,"NA",3,NA,Coded_Medical_A,"NA",1.6858,1.0353,10/13/17,10/13/17,67,1,1,2,5,5,"Q10,Q9",NA,1,2,1,2,2,2,3,3,1,2,1,2,2,2,3,3,3,"Q29,Q30",4,4,4,2,3,3,NA,4,2,2,3,NA,NA,1,2,3,2,1,1,1,1,1,-1,2,1,1,1,1,3,3,3,1,2,2,NA,4,3,3,3,2,4,3,3,NA,3,2,2,2,1,3,4,NA,2,2,1,0,0,0,NA,3,3,4,4,2,3,NA,3,2,2,2,1,2,2,31,2,2,12,4,1,2,1,3,1,16,1,0,2,4,1,41,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1740,1898,2,NA,"NA",3,NA,Coded_Medical_A,"NA",0.4931,0.6019,10/13/17,10/13/17,32,1,8,2,2,5,NA,NA,3,2,2,1,1,3,1,3,2,2,2,1,1,2,1,3,1,NA,4,2,3,2,2,3,NA,2,2,2,2,NA,NA,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,3,1,2,4,3,2,2,NA,3,1,1,1,2,1,3,NA,1,2,1,1,1,0,NA,2,3,3,3,1,2,NA,3,2,3,2,2,1,2,68,6,4,5,1,4,1,1,2,2,14,1,1,1,2,1,21,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1741,1901,4,NOT A CRIMINAL,mistrust,4,NO NOTHING ABOUT IT,Coded_Medical_A,need more information,1.2682,0.7789,10/13/17,10/13/17,15,1,1,2,5,5,"Q10,Q9",NA,1,1,1,2,2,1,3,3,1,1,1,2,3,3,3,3,1,"Q29,Q30",4,1,4,3,2,4,NA,3,1,1,4,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,3,2,4,4,3,3,2,NA,3,2,3,2,2,2,3,NA,1,2,1,1,0,0,NA,4,2,4,4,2,2,NA,3,2,2,2,2,2,1,74,6,4,14,4,1,1,1,2,1,20,1,1,2,3,1,33,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2
